customer_id,salary_deposits,total_expenses,month
7416,13630,1261,Apr
6059,10206,13052,Jan
3445,13314,4580,Oct
4398,10298,781,Jan
7382,5793,4571,Jan
5219,14756,12595,Apr
6677,2201,5125,Jan
5311,9956,12747,Jun
7041,9385,6478,Feb
6607,8007,9507,Jan
4828,3794,5059,Jul
6220,3408,1970,Jun
7689,2916,3787,Jan
7512,6431,4759,Dec
5073,9778,6206,Oct
7190,11876,11277,Dec
5331,8346,1010,Sep
3686,5166,8461,Jun
7959,9344,9246,Feb
3685,2064,12397,Jul
5938,6648,7284,Mar
6712,6319,9998,Jul
3341,5650,11834,Sep
7700,8398,5993,May
3734,4015,758,Jan
4497,11513,7088,May
6894,6024,9916,Aug
5955,8314,2165,Aug
4132,10804,10095,Mar
7636,10843,2365,Apr
4733,3387,1265,Dec
6036,13058,8756,Aug
5714,12312,3949,Aug
5480,7179,3205,Jul
4420,8598,6265,Jun
4990,8479,5474,Apr
7711,6763,695,Oct
3488,13387,1883,Sep
6820,6109,2935,Feb
4442,7535,12852,Feb
5391,14020,1950,Jan
4385,5128,8914,Nov
5157,6866,8424,Dec
7945,7085,7558,Mar
7397,13297,7816,Mar
4392,2537,6128,Apr
7801,9929,941,Mar
6143,7031,10129,Oct
3269,12610,11879,Jun
6918,12399,13690,Sep
4525,7998,2867,Aug
3478,13369,5365,Jun
7272,9679,9574,Aug
3239,12514,7659,Aug
3610,4037,950,Oct
7588,14545,7539,Jun
7425,11154,5698,Feb
6398,3243,9434,May
7541,9117,7786,Apr
7538,10724,10236,Dec
7891,12061,3850,Jun
4832,5130,3329,Feb
7987,7479,3113,Apr
4155,3653,2415,Aug
4752,10304,7712,Jan
6599,9974,9940,Mar
5486,11491,1027,Apr
6339,4304,5319,Feb
5334,14616,8379,Dec
7387,8920,8932,Feb
7464,13498,10834,Jun
7582,14338,9056,Jun
3168,11893,1708,Mar
6543,5814,13947,Aug
7010,10412,4620,Dec
3078,13022,11057,Mar
5899,12835,6976,Feb
4109,14072,3461,May
3892,14509,13349,Jul
7757,7038,5276,Jan
4225,5781,10839,Feb
7685,3958,2917,Feb
3565,3296,2116,Aug
5860,8341,9727,Oct
3302,7723,9411,Jun
7390,11224,5182,Apr
3109,7082,9665,Apr
5413,6322,7325,May
5648,12797,2346,Mar
5726,9301,1871,Dec
6339,13375,1966,Apr
5141,5228,9382,Dec
7524,8568,587,Apr
7734,3475,3012,Jul
6814,12557,12540,Jul
7201,4407,9185,Jan
5257,9543,1745,Dec
6646,2935,6616,Mar
6060,13159,9833,Sep
5522,13141,4731,Jun
6418,7415,1477,Jun
3012,4245,10926,Apr
7745,7689,9233,Oct
6267,12829,7222,Sep
6146,6337,13717,Dec
3875,8572,10094,Mar
5434,5950,9502,Aug
3884,4658,5007,Jun
7651,8149,3992,Dec
6986,12006,13004,Feb
4580,9485,5425,Mar
6772,5283,1633,Jan
3353,3296,13072,Mar
4507,13347,5365,Apr
6488,3647,8269,Jun
5852,10551,9260,Oct
5030,5452,3500,Jul
4847,13803,10013,Mar
5391,11356,8166,Nov
7031,10092,7204,Jul
6439,7629,11436,Apr
5384,5244,13317,Jan
6368,9187,7865,Jan
7981,6025,12270,Aug
4466,13892,7132,Oct
5152,10694,2267,Jul
6484,8370,2574,Apr
3574,6204,10735,Jan
3775,11535,1641,Jun
6366,13571,1577,Nov
7339,5812,5099,Dec
6931,11002,6620,Nov
5681,9254,8843,Oct
7961,2785,5332,Jul
5221,2227,9170,Jun
4440,6947,11925,Dec
3714,9477,2185,Jun
3576,2827,3991,Aug
5982,2378,1871,Jun
3070,14003,5959,Feb
6765,12217,12592,Jul
7939,8256,13637,Oct
5377,13556,11293,Apr
5206,13568,3923,Nov
3918,12530,10388,Nov
5746,11320,12349,Mar
3743,8082,4476,Aug
7151,10482,1898,Oct
5534,5548,12672,Dec
4838,9688,5861,Dec
4377,12916,1901,May
3410,2059,10400,Apr
6008,7431,1912,Nov
5953,14393,6930,Apr
7243,4670,3730,May
4680,5339,8021,Dec
4715,4789,6349,Apr
4198,5654,11194,Mar
5338,13382,6556,Apr
6217,12684,5222,Oct
5957,7548,8609,May
6194,7102,1764,Dec
3027,9518,2759,Feb
6138,14593,862,Jul
5974,4662,11337,May
6166,2201,6776,Sep
4091,9087,10224,Jun
3250,13353,6920,Nov
3142,10662,5884,Jan
3267,9943,7248,Sep
7311,5026,13444,May
3489,5356,10075,Sep
3496,13946,8331,Jan
3480,12548,1166,Feb
5691,5973,3312,Mar
7097,12775,2975,Dec
6081,6471,7473,May
7937,13977,3600,Jun
5428,12738,3901,May
3844,12875,5515,Jan
6216,6237,11797,Apr
6912,5123,3051,Jun
7078,13333,12591,Apr
5350,4307,2651,Apr
3650,8003,7137,May
4894,5790,887,Aug
5857,7935,6364,May
6251,8521,13692,Jul
5387,5110,3661,Aug
4726,10539,2880,Jun
4355,3601,9068,Jun
4294,13788,4835,Feb
6047,5777,12969,Oct
6259,6923,1780,May
5714,12745,1243,Jan
3404,14712,7856,Sep
6973,7919,13628,Jul
7033,5778,3986,Feb
4547,10513,8523,Jun
5607,13853,1568,Oct
5826,12489,9700,Sep
4853,7863,7471,Dec
7207,2179,13385,May
3813,5965,13804,Mar
6375,11904,12988,Nov
3930,10220,8026,Oct
7982,13759,9034,Nov
7076,12225,11975,Apr
6324,10929,1130,Mar
3175,5719,797,Jan
4364,8330,8648,Oct
5896,2054,9389,Nov
4038,13117,5816,Jul
6012,8657,2005,Aug
5091,11625,11452,Feb
3461,9998,13717,Aug
5753,4064,3325,Dec
3149,13834,9070,Sep
7434,6183,11487,Jul
4134,5294,9397,Nov
3354,5855,2914,Jan
4108,4751,6156,Apr
5603,13825,9462,Jul
5114,2724,12693,Jun
7095,11445,9786,Nov
6686,11369,5647,Aug
6207,11488,12156,Jun
4110,10049,12286,Oct
7180,11086,4944,Jun
4978,4499,13929,Oct
3227,3329,8047,Jun
5940,12666,9923,Jul
4013,7117,1946,May
7116,4627,12880,Dec
6107,14538,2902,Nov
6937,4450,6142,Sep
5803,13160,2326,Jul
4467,11361,8418,Jan
5989,9057,4347,Nov
3270,13631,1592,Dec
6807,9865,5177,Dec
4532,12559,2220,Sep
3304,6294,1382,Nov
7906,11656,623,Jun
4933,12384,3990,Nov
5041,3730,12286,Aug
7022,10149,6297,Sep
3142,13486,1102,Nov
3809,3123,4331,Nov
3948,9193,5960,Feb
6952,6621,8996,Feb
6413,3488,7446,May
5293,2264,3728,May
3766,4029,11851,Dec
5924,8874,9943,Oct
3939,11435,9628,Oct
5497,5766,7008,Feb
6563,10587,12409,Oct
4263,9056,2813,Apr
3543,11672,10823,Sep
5680,10299,11975,Apr
5955,5563,3789,Jan
5932,10071,7496,May
5782,13098,5344,Feb
7240,14923,2698,Jun
5992,9849,9377,Jan
5613,8035,4735,Jul
6649,13630,8746,Jul
4200,9959,3712,Apr
5118,5196,4669,Sep
5681,3185,3706,Mar
5849,6131,13784,May
7689,5075,11647,May
7663,2412,10636,Aug
7787,13350,1141,Oct
6682,10674,5339,Oct
6496,13151,6669,Apr
3665,5847,8155,Jan
7502,10794,561,Nov
6163,9974,1723,May
6366,3081,11229,Jan
4417,14459,992,Mar
6109,6355,7322,Jun
3517,9662,7111,Jan
3850,10216,1639,Oct
4902,10389,5990,Mar
3908,4626,7294,Jul
3316,10614,1755,Feb
6244,3141,2995,Jun
4508,8935,3785,Jul
7123,12245,2755,Dec
4519,3120,9693,Dec
7151,14359,1625,Feb
4935,6527,4381,Nov
7345,9106,4605,Nov
4802,14667,12236,May
5623,11985,1646,Oct
3857,8693,1286,Dec
4877,6903,10743,Oct
4526,2055,758,Jan
4417,8758,4349,Mar
6480,4263,6930,Jan
6872,10212,6674,Dec
4795,13890,5116,Mar
6066,8353,8680,Apr
5721,10482,1215,Dec
7205,3994,2143,Dec
6677,2834,623,May
3353,6283,2273,Apr
6232,7270,9613,Apr
4428,6309,2677,Sep
5193,12106,7389,Sep
4778,12793,2003,Sep
6537,3501,6161,Nov
4117,13513,7594,May
5321,6688,10544,Nov
3534,6136,2624,May
4218,2019,3754,Feb
5989,3032,2913,Jun
5229,11016,4887,Feb
4980,5274,6589,Oct
5077,13853,6333,May
3532,13985,656,Nov
6077,2747,9815,Dec
4945,14273,5503,Dec
7236,12558,6253,May
6100,9004,1417,Apr
7358,2967,6753,May
6830,5547,2202,Jul
7115,14539,2165,Oct
5585,14627,5889,Feb
4549,4798,12925,Jan
4489,5015,7663,Apr
6660,8605,6307,Jul
3228,3804,2611,Jan
7472,12870,4214,Apr
7832,4023,11246,Jun
7353,10592,7483,Jun
7929,12610,5610,Jan
7797,6432,11716,Jul
3699,12115,12727,May
3438,11560,11528,Jun
4685,12512,2897,Jan
5154,5324,10886,Jul
7711,9163,5954,Apr
5915,3877,2055,Mar
6218,12879,12317,Dec
3960,11589,11601,Nov
4840,5675,5002,Apr
3278,8961,843,Sep
7221,12111,13439,May
6757,2005,2044,Dec
4344,7533,4496,May
7771,10777,7348,Aug
3715,11713,11510,Jul
4506,7175,13947,Mar
6922,5878,8730,Jan
5715,5469,4882,Dec
4348,11013,8546,Nov
5443,6333,13755,Feb
7869,8633,5486,Mar
6961,5093,13449,Nov
4753,13304,3923,Jan
5506,2857,9720,Jan
4738,12497,735,Aug
7170,9618,8493,Aug
4109,9977,9660,Feb
5680,4550,5724,Aug
4038,12378,1730,Nov
3912,3225,738,Feb
7890,12748,10546,Nov
5097,10845,5424,May
6014,9453,551,Jan
3359,9400,10847,Sep
4077,11531,10072,Apr
5104,6556,1556,Oct
7975,4717,8713,Nov
6528,5392,8998,Feb
5303,10154,12798,Jan
7101,11254,8109,Jun
4605,8122,3109,Nov
4076,6528,12985,Aug
7049,12724,4100,Apr
3329,11800,2465,Jan
6233,3081,13855,Jan
6478,8639,13996,Jun
4003,9018,7032,Feb
7879,8105,13338,May
3577,12840,4078,Feb
3327,6750,6061,Sep
4528,4654,3043,Feb
5822,2155,1004,May
4466,6296,8828,Apr
6226,5069,5584,Nov
5282,3963,9994,Jan
7748,6594,4514,Oct
5381,9663,6807,Sep
3495,8303,4114,Mar
4139,11426,13639,Oct
5417,8142,5642,Aug
4357,11668,6571,Apr
4154,5755,5306,Nov
6250,2830,1006,Sep
5143,8574,13473,May
6389,8121,10225,Feb
4125,13920,12333,Aug
3802,8074,4503,Apr
5043,3342,9399,Feb
3208,12356,10315,Jun
5655,12936,8111,Jan
3473,9679,12929,Aug
4639,14490,11020,Sep
3136,9329,11706,Jul
7357,3844,2207,Sep
4171,2461,8993,Feb
3458,4991,2944,Nov
4437,8843,9009,Jan
6572,11770,6406,Jul
5149,2200,3455,Apr
7243,2515,3427,Oct
7813,7871,1357,Aug
3507,7450,3220,Mar
5606,6839,3522,Jul
5384,8490,9368,Jul
3446,12588,878,Nov
5782,5231,8908,Oct
3444,5696,12392,Sep
3118,11467,11588,Nov
4541,5293,6558,Apr
5771,9001,7918,Oct
3567,3629,5463,Jan
6603,6018,13221,Jul
4937,6489,5351,Oct
7184,9563,3489,Dec
4653,4016,4330,Jun
7572,10358,12348,Nov
7391,2975,5903,Jan
7816,6547,10198,Sep
7782,9305,7350,Oct
5687,2859,9982,Aug
4204,5944,2439,Oct
5938,2209,5194,Apr
3406,11800,7825,May
6908,2213,8215,Aug
7215,7897,8927,Feb
7080,13623,10475,Jun
3313,7782,8127,Oct
3163,9402,4695,Feb
4529,11164,3286,Dec
7389,13991,1877,Nov
7786,2303,3255,Aug
4566,9276,2583,May
7769,9000,4909,Dec
3399,12027,12787,Oct
6587,10174,13338,Mar
4048,2860,7070,Feb
4943,6047,5112,Apr
6131,3855,6607,Aug
5797,8951,11392,Jan
3240,13653,4604,Oct
5359,4167,4049,Mar
3672,7959,4652,Jan
5620,3633,11022,Feb
5462,4474,13248,Oct
6394,7040,8157,Nov
3402,4377,5978,Jul
5107,11942,12453,Jan
7149,12874,10703,Sep
4088,5411,3141,Aug
4143,6659,5525,Jan
7382,6275,8264,Oct
5066,6385,2612,Jan
6909,14474,4000,Feb
7256,10677,13642,Feb
6960,11552,6487,Jun
3142,9275,8124,Jan
3397,2772,12923,Apr
5628,13969,13549,Jul
7630,3832,9701,Dec
4556,9605,2129,Sep
5509,3299,11811,Oct
7382,10373,9541,Mar
4029,11454,7861,Apr
5177,14097,6760,May
3671,10337,7422,May
7595,7163,11559,Feb
4856,14134,7666,May
6430,3839,10731,Oct
5079,6594,11927,Jan
5007,2802,978,Jul
4689,12190,1810,May
7432,5950,13323,Jun
3570,3318,2643,Sep
7695,8118,913,Mar
4147,6626,10348,Jan
6775,13990,11323,Aug
3865,12450,4436,Feb
7901,4940,8687,Feb
7410,9569,1894,Oct
3028,14253,3123,Apr
4030,9398,2790,May
4997,7458,1138,Jan
4342,4052,12136,Nov
4249,8454,852,Mar
5137,14044,13213,Nov
5088,8305,11840,Aug
3681,10407,13297,Jun
3375,2785,12280,Mar
6370,8979,639,Dec
6046,3635,8943,Jul
5338,9338,9360,Nov
3806,12491,4342,Jun
6040,13944,9008,May
3279,5109,4518,Aug
4406,14515,3426,Aug
3788,8053,7392,Mar
4333,7004,7742,Aug
7373,7756,10701,Oct
6148,9445,11637,Sep
5346,2284,1552,Dec
6450,13773,13328,Oct
3433,12202,4063,Mar
4010,4413,9815,Nov
6850,3643,1843,Aug
3317,9235,1069,Aug
7217,11319,13510,Dec
4366,13664,12413,Jul
7400,11461,8190,Aug
3936,8335,4416,Jan
6519,13970,9692,Mar
6788,2643,3423,Jun
5769,9311,10928,Dec
3496,12970,5045,Jul
6593,10217,4425,Jul
5233,13514,3752,Nov
7019,12237,12084,Jun
5936,5937,11022,Dec
7809,6807,8058,Dec
7446,8336,3892,Dec
5368,8524,3117,Nov
5585,3025,12812,Apr
3906,14022,6435,May
6228,7722,4855,Sep
4828,3068,2513,Jan
6723,11130,2427,Feb
5581,6098,11236,May
7598,10015,5832,May
4516,11664,6758,Dec
7623,13839,5047,Jul
7807,12517,13487,Aug
6004,2175,7415,Oct
3112,10095,4219,Jun
4673,3143,12365,Jun
5303,7893,10243,May
4651,9341,2182,May
7396,5510,884,Nov
5475,6062,5208,Aug
6996,9797,3536,May
4891,2950,10958,Jun
3307,6436,7523,Mar
3121,4744,5152,May
6102,10312,4945,Sep
4278,6670,889,Mar
4428,3920,3418,Aug
6103,11876,2613,Nov
4186,7612,1642,Jul
4456,8419,1245,Apr
4180,11160,6651,May
4347,8172,2230,Aug
3629,7930,12814,Oct
4215,5808,4885,Jul
4962,14972,4623,Oct
5996,13507,3730,Oct
7613,6738,11908,Feb
7941,8495,3014,Aug
4548,3104,2269,Aug
7916,6389,8799,Sep
5859,12697,13678,Feb
3762,5884,2986,Apr
5367,2732,4798,Feb
7207,3581,9468,Apr
4842,5679,13777,Mar
7903,5852,8492,Jul
4497,4427,6944,May
6920,2323,6521,Jul
6089,5699,10625,Feb
4244,7181,6546,Apr
7583,13184,9129,Jun
7907,9313,9726,Dec
5044,10553,1336,May
6377,4100,5202,Nov
3517,14689,1141,Feb
3835,14968,3674,Dec
3624,12084,2308,Jul
4048,4754,8153,Feb
4565,3472,6753,Sep
6983,3106,4375,Jul
3497,12618,9334,Dec
5430,3803,9394,Mar
5264,12219,3348,Jun
3543,10272,11609,May
3916,8657,4112,Dec
4802,13160,7562,Sep
6083,8906,10414,Mar
3082,12733,9540,Feb
4180,7355,3054,Feb
3166,13931,6820,Apr
5256,4988,1962,Jan
5072,9204,6462,Sep
3807,7776,7311,Mar
5739,10516,12521,May
3332,4361,12474,Feb
6591,3234,1010,Aug
4535,2102,2656,Nov
3181,6912,3419,Nov
4317,2746,5691,Mar
4107,6908,7132,May
4590,5691,9424,Jul
5487,13677,11642,Feb
5591,11439,12652,Mar
5241,5064,1737,Aug
3488,7412,1980,Oct
3612,3719,11157,Aug
6421,4202,2510,Mar
6195,7151,7397,Oct
4398,13497,6129,Dec
4457,8026,5257,Jul
5194,12728,7990,Nov
6075,9737,13989,Feb
4338,7452,3235,Sep
7423,9184,4699,Aug
5201,13677,7786,Sep
7498,3789,11451,Sep
5868,11956,6700,Jul
